date,likes,text,label
Fri Aug 30 23:32:39 +0000 2024,7,Mainmain subsidi KRL Jabodetabek HARUS JADI MOMENTUM GUGAT PEMERINTAH TTG KETIADAAN ANGKUTAN UMUM HANDAL DI BANYAK KOTA DAN DAERAH LAIN,negatif
Fri Aug 30 23:30:28 +0000 2024,1,Kenapa kita benci Mulyono ya orang bobroknya udh keliatan lu LIAT noh orangnya ditanya masalah subsidi tarif KRL berdasarkan NIK dijawabnya YNTKTS apa ga goblok tuh presiden,negatif
Fri Aug 30 23:30:16 +0000 2024,42,Subsidi KRL Jabodetabek dikurangi Tiket kereta jarak jauh naik Semua demi Whooosh Namun BAGAIMANA DENGAN BANYAK DAERAH DAN KOTA YANG BAHKAN TIDAK PUNYA ANGKUTAN UMUM HANDAL APALAGI SUBSIDI,negatif
Fri Aug 30 23:19:37 +0000 2024,38,T subsidi KRL itu di Jabodetabek Bagaimana dengan angkutan umum di daerah lain Ketidakadilan bentuk lain antara penduduk daerah lain dan penduduk Jabodetabek Lalu dengan whoosh yg hanya Jktbdg Senjang itu daya tarik org ke jabodetabek tinggalkan daerah lain,netral
Fri Aug 30 23:09:30 +0000 2024,116,Selamat pagi pengguna KRL Sudahkah kita semua mencetak menyebarkan dan memberi tahu soal rencana perubahan subsidi KRL yang berpotensi meningkatkan tarif KRL karena subsidinya ngoaworrr,negatif
Fri Aug 30 22:35:22 +0000 2024,0,Presiden Joko Widodo Jokowi menyebut belum ada rapat mengenai rencana penerapan tarif subsidi kereta rel listrik KRL Jabodetabek berbasiskan Nomor Induk Kependudukan NIK pada,netral
Fri Aug 30 22:35:01 +0000 2024,0,Pengamat transportasi Djoko Setijowarno menyebutkan wacana pemberian subsidi berbasis NIK untuk tiket kereta rel listrik KRL Commuter Line Jabodetabek memiliki tujuan yang baik namun tidak bisa diimplementasikan dalam waktu dekat,netral
Fri Aug 30 22:20:44 +0000 2024,0,Subsidi KRL berdasarkan NIK tuh soalnya buzzer sama influenser belom pada cair ges,netral
Fri Aug 30 22:14:36 +0000 2024,0,Apa salahnya coy jawab Kami sudah menerima masukan dari masyarakat akan kami kaji ulang bersama para ahli di bidangnya Tujuan kita tentu manfaat subsidi KRL ini supaya lebih tepat sasaran Tunggu ya perkembangan lanjutannya,netral
Fri Aug 30 21:12:55 +0000 2024,0,Pertalite ga dijual lg Subsidi KRL mau dikurangin Apakah sengaja agar pada jajan dan pake ev,netral
Fri Aug 30 20:15:20 +0000 2024,0,kata lucu adalah subsidi KRL harus tepat sasaran kayak emang wujud ga tepat sasarannya kayak gimana ini transum dengan fixed jalur loh aneh betul,negatif
Fri Aug 30 20:11:15 +0000 2024,1,Ni negara kaya BU bgt krl aja mau dinaikin Miskin bgt ni negara sampe mau nurunin subsidi krl,negatif
Fri Aug 30 19:55:25 +0000 2024,0,Subsidi KRL harus tepat sasaran Lah bukannya malah bagus ya klo banyak yg naik transportasi umum Harusnya subsidi mobil listrik tuh di cabut ngapain subsidi orang kaya Tolol,negatif
Fri Aug 30 19:06:32 +0000 2024,0,Subsidi KRL mau dipotong dan disesuaikan sm NIK skrg pertalite ga akan dijual lagi Emg udh rusak negara ini udh ga habis pikir lah intinya,negatif
Fri Aug 30 18:50:05 +0000 2024,0,Lagian mereka yg naik KRL rata harus keluar duit lagi buat ojek gara negara lu ga bisa kasih transum yg bener Pulang pergi kerja udah serasa disiksa demi gaji yg cuma cukup buat makan sehari sama cicilan motor rumah subsidi Masih aja mau ditambah bebannya sama pejabrut tai,negatif
Fri Aug 30 18:43:14 +0000 2024,0,Subsidi KRL amp Pertalite BAJINGAN LOE KELAS MENENGAH KNTOL SUBSIDI LO GW POTONG PENDOSA ANJING Subsidi Molis Cina Korea Rautan Wuling Biwaydi Hyundog Silahkan keringanan pajaknya kakak Silahkan free chargingnya kak,negatif
Fri Aug 30 18:16:38 +0000 2024,0,Gas lah bang sekalian tuh kebijakan subsidi krl yg pake nik,netral
Fri Aug 30 18:04:14 +0000 2024,0,Gedean mana subsidi KRL sama subsidi Whoosh,netral
Fri Aug 30 17:47:20 +0000 2024,0,fans mulyono fam amp gemoy on tiktok gpp dinasti yang penting kerja nyata the kerja nyata in question pencabutan subsidi krl pertalite dihapus dan isi bensin dipersulit pajak naik etc,negatif
Fri Aug 30 17:30:36 +0000 2024,7,Tahun lalu KAI Commuter mau nambah armada dgn impor KRL exJepang yg sdh terbukti jauh lebih hemat amp bisa dipakai belasan thn malah dijegal Subsidi kereta itu namanya PSO Public Service Obligation alias kewajiban pemerintah malah dianggap belanja konsumtif,netral
Fri Aug 30 17:26:58 +0000 2024,0,bego mulyono subsidi krl haduhhhhhhh,negatif
Fri Aug 30 17:25:25 +0000 2024,0,gue setuju sih tiket KRL dinaikin sesuai NIKkemampuan kcj perusahaan yg bisa dipercaya buat naikin kualitas n kuantitasnya yg gue liat setelah naik krl thn kalo nungguin subsidi buat ningkatin kualitas pesimis bisa cepet soalnya udah ga sanggup nih gencetan di gerbong,positif
Fri Aug 30 17:22:25 +0000 2024,0,Subsidi KRL harus tepat sasaran juga toh first of all di bagian mananya yang gak tepat sasaran Sasarannya kan warga Yang make selama ini juga warga Bukan dipake buat ngangkut mio racing juga kannnn Angkut manusia lhoooo,negatif
Fri Aug 30 17:13:13 +0000 2024,0,subsidi krl harus tepat sasaran itu yg gimana kalo goblok tolonglah jangan ajakajak sat,negatif
Fri Aug 30 17:11:04 +0000 2024,0,Subsidi krl make nik rawan korupsi dan salah sasaran mending sekalian aja tarif naik k dengan catatan krl Jabodetabek makin bagus,netral
Fri Aug 30 17:09:03 +0000 2024,0,buka twitter hanya untuk melihat berita kocak subsidi krl suBSIDI KRL marah besar aneh bgt konyol,negatif
Fri Aug 30 17:08:23 +0000 2024,0,Dibikin simpel aja gimana kalo tunjangan DPR dipangkas amp pensiunan DPR dihapus untuk subsidi KRL,netral
Fri Aug 30 17:06:19 +0000 2024,0,Subsidi KRL berbasiskan NIK Jadi tiap kartu trip akan terintegrasi dengan sistem kependudukan Kartu trip akan lebih canggih karena di dalamnya ada data kependudukan masing orang,positif
Fri Aug 30 17:04:12 +0000 2024,0,Lah td siang gua malah baca berita tiket KRL subsidinya berdasarkan NIk Jd untuk kaum menengah ke atas tiketnya naik karena gk ada subsidi,netral
Fri Aug 30 17:00:23 +0000 2024,0,Sila Duhhh panjang Kerakyatan yang dipimpin oleh hikmat kebijaksanaan dalam permusyawaratanperwakilan Rakyat yang mana Bijaksana darimana Sila Keadilan sosial bagi seluruh rakyat Indonesia Tuh subsidi KRL pilihpilih,negatif
Fri Aug 30 16:55:41 +0000 2024,0,Tolong pak jonan berkat bapak dulu tarif dan pelayanan krl tidak dibedakan dan affordable untuk semua kalangansampai ada sampah yg ngide mau cabut subsidi dikemas dalam tajuk keadilan sosial,negatif
Fri Aug 30 16:55:07 +0000 2024,0,udah ga laku lagi pak jawaban template kyk gitu wong itu utusan bpk kan spy dana subsidi KRL subsidi pertalite ngalir ke ikn,netral
Fri Aug 30 16:54:10 +0000 2024,2,Kemenhub menyebut skema pemberian subsidi KRL Jabodetabek berdasarkan NIK masih wacana dan dalam tahap studi,netral
Fri Aug 30 16:47:10 +0000 2024,0,Subsidi PSO KRL Rp triliunan setahun buat kemaslahatan warga yang ngasih daya dorong ke ekonomi juga dibilang banyak salah sasaran tapi subsidi mobil listrik,netral
Fri Aug 30 16:43:43 +0000 2024,0,Wes bubar ajalah Lumayan duit gaji kalian ini bisa utk subsidi KRL,netral
Fri Aug 30 16:42:10 +0000 2024,11,tiket krl malah mau dinaikin sesuai NIK dengan alasan biar subsidi tepat sasaran dan yg punya kendaraan ga naik angkutan umum Ga ngerti lg sama orang orang yg ngatur negara ini,negatif
Fri Aug 30 16:35:24 +0000 2024,0,Klo misal krl bnr ganti subsidi per nik brrti klo bayar yg gede harus dapet fasilitas yang enk doong masa bayar udh gede tapi desek desekan org yg bayar gede pasti mikir gtu Emg aneh kdg kebijakan nya ni namanya ajaa transum yaa susah lah klo ga mau sama,negatif
Fri Aug 30 16:32:00 +0000 2024,1,lu sender klo sampe gegara td ga viral dan harga krl naik lu gua sumpahin bayar pajak paling gede tp ga dpt subsidi apa apa ya mindset lu contoh mindset pemeras kaum middle class taii,negatif
Fri Aug 30 16:31:45 +0000 2024,0,SUBSIDI KRL MAU DICABUT KARENA PENERIMAAN NEGARA ANJLOK padahal pemerintah tidak mampu menjaga atau meningkatkan penerimaan negara Tapi rakyat yang dikorbankan dengan kenaikan harga Sumber,negatif
Fri Aug 30 16:30:09 +0000 2024,0,Moon maap sebenarnya yg iri tuh kita warga jabodetabek sama macet nya bandung mangkannya subsidi KRL di ubah sama pemerintah dan lebih memilih subsidi pembelian kendaraan listrik biar warga bisa beli kendaraan baru dan menambah volume kemacetan,netral
Fri Aug 30 16:26:42 +0000 2024,0,Pertalite dihapus KRL dipersulit subsidi nya,negatif
Fri Aug 30 16:24:27 +0000 2024,0,Lebih ke agustus banyak plot twistnya Rame betul dari kasus selebgram aksi pilkada cpns subsidi krl kerjaan jedar jeder meledagh agustus,netral
Fri Aug 30 16:16:37 +0000 2024,0,Kalo bicara isu dekarbonisasi saya pikir subsidi KRL utk commuting Jabodetabek ini sudah tepat sasaran Jangan dihilangkan subsidinya pak,netral
Fri Aug 30 16:09:14 +0000 2024,0,Ini masalah keberpihakan aja mikir aja ngasih subsidi buat EV bisa kali lipat dr subsidi KAI Baca aja datanya dalam setahun lebih banyak yg pakai KRL atau yg punya EV,negatif
Fri Aug 30 16:05:57 +0000 2024,4,Ya lu ngeluh gitu aja namanya kerja ga becus lagian Goblok amat subsidi kendaraan umum dijadidin belanja konsumtif pake data makanya emang siapa yg tiap hari naik KRL kalo bukan pekerja Harusnya masukin belanja produktiflah emang pekerja kagak berkontribusi buat ekonomi,negatif
Fri Aug 30 16:04:38 +0000 2024,0,Subsidi KRL ya buat penumpang KRL Kurang tepat sasaran apa Mau kaya mau miskin malah bagus kalau semua mau naik transum Justru fasilitas transumnya dibenerin biar makin pada mau pakai,negatif
Fri Aug 30 16:02:56 +0000 2024,1,Umur berapa lo nder Mikir deh Ini KRL Transportasi UMUM bukan bansos Kalau gak ada subsidi yang ada malah jadi mendorong pada punya kendaraan pribadi Malah bikin tambah macet Gak usah pake dipikir pikir LO GAK MIKIR SIAL,negatif
Fri Aug 30 15:55:57 +0000 2024,0,KRL subsidi di cabut pertalite ga dijual lagi TAPI mobil listrik dapet subsidi lucu deh ni negara,negatif
Fri Aug 30 15:54:23 +0000 2024,0,transum kenapa dijadiin subsidi sih gua tanya orang kaya emang gaboleh naik transum gak liat di youtube banyak turis yang transum terutama krl mending benerin dulu noh speaker gerbong banyak yang gak guna,negatif
Fri Aug 30 15:51:49 +0000 2024,0,Pemerintah mengeluarkan wacana kebijakan baru tesis Netizen Middle class tidak mau subsidi Krl dicopotkarena berbagai alasan anti tesis Ni orang komen mencoba jdi anti tesis dari anti tesis pftt opini sampah mending u masuk gorong lagi dah,negatif
Fri Aug 30 15:42:21 +0000 2024,0,Tunggu aja ntr ada berita korupsi subsidi krl tiap bikin kebijakan kan gitu,netral
Fri Aug 30 15:31:48 +0000 2024,0,Terus subsidi krl dipotong Aokwowkwkwk lets go switzerland,netral
Fri Aug 30 15:24:40 +0000 2024,0,konteksnya subsidi krl,netral
Fri Aug 30 15:21:41 +0000 2024,1,Tarif RS pemerintah naik Tarif listrik naik Pertalite dibatasi Subsidi KRL dibatasi Tunjangan PNS dikurangi Pajak penghasilan naik,netral
Fri Aug 30 15:13:31 +0000 2024,0,Karena yg berhak dapat subsidi itu gk harus golongan tertentu aja tapi semua golongan jga seharusnya Terlebih kan KRL ini fungsinya jga untuk mengurai kemacetan nanti rakyat menengah ke atas malah milih pake kendaraan pribadi karena dirasa kurang fair,negatif
Fri Aug 30 15:11:13 +0000 2024,0,Emg ada ya org naik KRL yg gk butuh subsidi Kyknya klo dah ga butuh subsidi mah naiknya mobil minimal motor,negatif
Fri Aug 30 15:06:43 +0000 2024,0,Ngeliat kebijakan pemerintah mau bikin tarif KRL sesuai NIK supaya subsidi tepat sasaran menurut gue kurang tepat karena transportasi umum itu sifatnya umum ya harusnya fair ke semua golongan Ini malah pro ke rakyat kecil terus kesian yg kelasnya menengah,negatif
Fri Aug 30 15:01:49 +0000 2024,0,Katanya mau ngurangin emisi gas karbon ya harus mengarah semua golongan masyarakat dong Jadi harusnya gaada istilah subsidi krl salah sasaran,negatif
Fri Aug 30 15:01:38 +0000 2024,0,Apa sih yg mau diharapkan dari mereka kalo jumlah anggaran subsidi kendaraan berbasis listrik tahun ini lebih tinggi drpd subsidi PSO Jelas timpang bgt dan bikin amarah pengguna KRL,negatif
Fri Aug 30 15:00:55 +0000 2024,0,Kemaren sempet baca ada negara yg menerapkan kebijakan free public transport untuk siapapun Terus liat negara sendiri yg mau bikin kebijakan subsidi KRL berdasarkan NIK tuh kayak Are we living on the same world,negatif
Fri Aug 30 14:47:04 +0000 2024,3,Rencana penerapan subsidi KRL berbasis NIK ada dalam Buku II Nota Keuangan RAPBN yang diserahkan pemerintah ke Dewan Perwakilan Rakyat Yang Nyerahkan Pemerintah tapi Presiden gak Tau Masuk akal gak,netral
Fri Aug 30 14:41:42 +0000 2024,0,Ya harus heboh sama yg dibuat pemerintah Lengah dikit tiba ketok palu Agak aneh ada subsidi krl,netral
Fri Aug 30 14:37:44 +0000 2024,0,Ga subsidi krl siapapun berhak menikmati dari miskin sampai kaya banget juga mereka berhak,negatif
Fri Aug 30 14:29:14 +0000 2024,0,subsidi krl tepat sasaran krl tu transum tau transum gak transportasi umum jelas udh tepat sasaran buat umum suuuu,negatif
Fri Aug 30 14:28:28 +0000 2024,0,subsidi KRL mau pke NIK jalan kaki meleng dikit bs lgsg masuk dunia lain keren,netral
Fri Aug 30 14:27:04 +0000 2024,1,Sender nya ini anak kereta bukan Kalo bukan gausah sotoy krl itu transportasi umum semua yg naik berhak dapet subsidi Even belum dikaji pun siapapun yg cetusin ide ini udah pasti orang bodoh ignorant yg ga pernah ngerasain pp naik kereta di jam sibuk durasi lama wks,negatif
Fri Aug 30 14:25:39 +0000 2024,3,Lmao Lebih baik sender juga ikut mengkaji kenapa subsidi motormobil listrik lebih besar daripada subsidi transportasi umum KRL deh,netral
Fri Aug 30 14:25:35 +0000 2024,0,Nadya juga menilai seharusnya pemerintah mendengar penolakan masif masyarakat terhadap wacana subsidi KRL,netral
Fri Aug 30 14:17:46 +0000 2024,0,Belum final iya tapi udah wacana begitu aja aneh Gimana caranya nentuin subsidi KRL lewat NIK gua tanya tiap hari ribuan orang naik itu ngetap pake emoneykartu krl emang pake ktp gimana cara ngecek tepat sasaran atau kaga kocak Tiap mau ngetap cek ktp dulu kh,negatif
Fri Aug 30 14:17:34 +0000 2024,2,Isu Pencabutan Subsidi KRL DPR Biaya Transportasi Publik Harusnya Terjangkau,netral
Fri Aug 30 14:16:18 +0000 2024,13,Wacana subsidi tarif tiket KRL berbasis NIK menuai kritik dari warga Jabodetabek Julio pengguna KRL curhat kalau kenaikan pajak tahun ini saja sudah cukup menyulitkan apalagi jika ada kenaikan tarif KRL,netral
Fri Aug 30 14:14:38 +0000 2024,0,Mksdnya krl subsidi nik itu apa ya,netral
Fri Aug 30 14:14:18 +0000 2024,2,kalimat lucu subsidi KRL harus tepat sasaran juga toh eh biar beli kendaraan pribadi ya biar pajaknya makin gede transum dibikin mahal tp kalo macet pada lepas tangan tai tai wkwkwkwk pasti km setipe sm pejabat yg blg kalo KRL ramenya pas lebaran doang pft,negatif
Fri Aug 30 14:13:42 +0000 2024,0,Dulgepuk jabar ngalimPres kok tidak tahu rencana subsidi KRL berdasarkan NIK Dephub atau Dir KAI apa ya tdk lapor ke atasan jika akan tetapkan kebijakan unt publik Kalau wartawan mestinya sdh chek apakah berita itu hoax atau bukan,netral
Fri Aug 30 14:09:33 +0000 2024,1,KRL tuh kalo pagi banyakan pegawai elon mask semua minimal pegawai elon mask kalo kerja pakai privat jet lah Masak harus serobot jatah subsidi tukang kayu yang ingin berangkat ukir kayu,netral
Fri Aug 30 14:08:33 +0000 2024,1,Kemenhub buka suara soal realisasi penerapan tarif subsidi kereta rel listrik KRL Jabodetabek berbasiskan Nomor Induk Kependudukan NIK,netral
Fri Aug 30 14:06:52 +0000 2024,0,Subsidi KRL Diubah Berbasis NIK Bun Banjir Protes,netral
Fri Aug 30 14:06:50 +0000 2024,0,Itulah para pegawai elon mask semua itu yang pakai KRL harusnya pada naik privat jet jangan serobot jatah subsidi tukang kayu dong yang ingin cari nafkah kalo jadi karyawan elon mask minimal naik privatjet lah kalo kerja Lanjutkan kang mus,netral
Fri Aug 30 13:55:46 +0000 2024,0,Memang antara lo gak tinggal di jakarta gak pernah naik krl gak kerja dan goblok bgt krl kalibrasi subsidi orang naik mobil yaudah gak masalah kalo itu gak macet toh lu bisa pergi ke tujuan lu negara ga perlu bayar lu lu bakalan balik krl kalo ketemu macet,netral
Fri Aug 30 13:54:59 +0000 2024,0,Salah ini judulnya Harusnya Jokowi soal subsidi krl Yo Ndak tau tanya kok tanya saya,netral
Fri Aug 30 13:53:19 +0000 2024,5,Wacana pemerintah untuk mensubsidi tiket KRL berbasis NIK di tahun depan menuai kritik Apalagi beragam keluh kesah warga soal KRL termasuk penambahan gerbong dinilai lebih dibutuhkan daripada perubahan skema subsidi Tonton video berikut untuk tahu selengkapnya,netral
Fri Aug 30 13:52:17 +0000 2024,0,tapi ttg isu subsidi krl ini saya harap pemerintah bisa lebih bijak dalam memberikan kebijakan karena ini akan sangat berdampak bagi golongan menengah,netral
Fri Aug 30 13:18:59 +0000 2024,0,Ini assuming waktu yang dikeluarkan sama ya jadi secara efisiensi sama ceteris paribus Nah untuk mendorong masyarakat biar mengambil alternatif naik KRL subsidi inilah yang bisa diambil utk mendorong behavior tsb,netral
Fri Aug 30 13:18:45 +0000 2024,0,Subsidi KRL sebagai transum kok dikotak kotakkin Namanya aja TRANSPORTASI UMUM Semuanya rata harus kebagian lah Aneh Ngajak rakyat berbondong naik transum tapi gak disupport Berak,negatif
Fri Aug 30 13:17:57 +0000 2024,2,Mantap makin makmur nih rakyat kita subsidi BBM buat rakyat kecil bakalan bertambah nih Subsidi KRL gak jadi pake NIK pajak PPN gk jadi naik UKT kuliah bakalan turun nih utang LN bakalan berkurang TOP jokowi,negatif
Fri Aug 30 13:17:33 +0000 2024,0,Sender warga indo tuh mayoritas bahkan ada di kategori tidak mampu loh udh bukan kelas tengah lagi emang seberpengaruh apa sih subsidi KRL Pasti pengguna KRL juga mayoritas nya dari kategori tidak mampu kan karena masyarakat mampu kebanyakan lebih milih bawa kendaraan sendiri,netral
Fri Aug 30 13:17:16 +0000 2024,287,Soal Subsidi KRL Berbasis NIK Jokowi Saya Enggak Tahu Baca di,netral
Fri Aug 30 13:15:35 +0000 2024,1,Kenaikan Tarif KRL dan Subsidi Pakai NIK Ekonom Bikin Sulit Kelas Menengah ke Bawah Baca berita terkini dengan mudah dan nyaman download aplikasi Inilahcom di iOS dan Android via,netral
Fri Aug 30 13:14:56 +0000 2024,0,Pertalite dicabut subsidi KRL dicabut hadeh,negatif
Fri Aug 30 13:11:50 +0000 2024,0,Assuming waktu yang digunakan sama karena memang infrastruktur disini masih lebih luas utk Mobil vs utk kereta kalo subsidi dikurangi kenapa sy harus pake krl D,netral
Fri Aug 30 13:05:46 +0000 2024,2619,Belum final kok netizen udah heboh si Masih dikaji dan perlu dipahami gak dalam waktu dekat semua ada proses dan alasannya Dipikir pikir emang subsidi KRL harus tepat sasaran juga toh,positif
Fri Aug 30 13:04:40 +0000 2024,0,Gak akan sama kecepatan mobil dengan krl gak akan serta merta kalibrasi subsidi langsung mengalihkan orang yang butuh efisiensi waktu langsung memilih macet naik mobil gitu loh iya subsidi dalam imajinasi anies baswedan dimana anggaran unlimited,netral
Fri Aug 30 13:03:23 +0000 2024,0,Tarif Subsidi KRL Berbasis NIK Jokowi Saya Engga Tahu Belum ada Rapat,netral
Fri Aug 30 13:03:19 +0000 2024,0,Bener tapi ngga bisa dibuktikan jg kalau subsidi dicabut oramg bakal tetep naik KRL D,netral
Fri Aug 30 13:00:47 +0000 2024,0,Needs itu dipenuhi dengan tindakan Yang membentuk tindakan itu adalah behaviour Ada orang butuh pergi tepat waktu Dia punya alternatif naik mobil lewat tol naik KRL Melalui insturmen subsidi pemerintah bisa push org buat ambil alternatif D,netral
Fri Aug 30 12:52:39 +0000 2024,0,Rencana pengaturan subsidi krl juga gara kercep ini ga sih,netral
Fri Aug 30 12:52:08 +0000 2024,0,Jokowi Sebut Rencana Ubah Subsidi KRL Berbasis NIK Belum Dirapatkan,netral
Fri Aug 30 12:46:04 +0000 2024,1,Presiden Joko Widodo menyatakan penerapan subsidi KRL Jabodetabek berbasis NIK belum dibahas dalam rapat kabinet N,netral
Fri Aug 30 12:37:15 +0000 2024,0,Subsidi krl dikurangi Terus ini Besok apalagi,negatif
Fri Aug 30 12:31:04 +0000 2024,0,Rekap DPR bisa membuat RUU yang berlawanan dengan MK dalam waktu jam Wacana subsidi KRL berdasarkan NIK Sebanyak daerah melawan kotak kosong KPK melemah terhadap dugaan korupsi Mau jadi apa Indonesia,negatif
Fri Aug 30 12:30:11 +0000 2024,0,Komunitas Pengguna KRL Tolak Kebijakan Subsidi Berbasis NIK,netral
Fri Aug 30 12:30:10 +0000 2024,2,Tak sedikit pula masyarakat yang mempertanyakan soal rendahnya subsidi transportasi umum di Indonesia Anggaran subsidi PT KAI untuk perbaikan dan kualitas layanan termasuk KRL tahun sebesar Rp T Sementara itu subsidi mobil listrik di tahun mencapai Rp T,netral
Fri Aug 30 12:27:03 +0000 2024,0,Subsidi di beberapa sektor mulai dibatasi contoh paling dekat Pertalite bakal dicabut pemerintah Penumpang KRL sesuai NIK Jakarta auto macet gela Nusantara lagi kekurangan DANA kah Nanya aja ini mah,negatif
Fri Aug 30 12:24:13 +0000 2024,3,Kalo pemerintah punya otak pas liat foto ini harusnya mikir Kok pada ke stasiun pake mobil artinya kan gak ada akses transum penghubung antara urban area sama stasiun Ini malah mikir subsidi gak tepat sasaran karena pengguna KRL nya bermobil semua Hadeh tolol,negatif
Fri Aug 30 12:24:07 +0000 2024,0,Dibanding Terapkan Subsidi Berbasis NIK YLKI Usul Tarif KRL Jabodetabek Naik,netral
Fri Aug 30 12:23:05 +0000 2024,2,Masyarakat pengguna KRL justru merasa hal ini tidak masuk akal Seorang pengguna KRL via CNN mengungkapkan pemberian subsidi seperti ini justru mengkotakkotakan pengguna KRL Apalagi negaranegara lain berlombalomba mensubsidi dan memperbaiki transportasi umum agar,netral
Fri Aug 30 12:22:34 +0000 2024,0,Pemerintah bakal mengubah subsidi Kereta Rel Listrik KRL Jabodetabek Rencananya pemerintah bakal menerapkan subsidi KRL berbasis Nomor Induk Kepen,netral
Fri Aug 30 12:16:53 +0000 2024,0,Emang agak aneh Konoha padahal harusnya di gembor lagi subsidi nya biar orang tertarik naek KRL biar gak macet bukannya mobil listrik yang disubsidi,negatif
Fri Aug 30 12:15:00 +0000 2024,3,Sahabat DW kamu setuju enggak tarif KRL naik Kenaikan ini menyusul penyesuaian subsidi berbasis NIK Kemenhub sebut tujuannya agar subsidi KRL ini bisa tepat sasaran dan bisa dialokasikan untuk meningkatkan fasilitas kereta dan stasiunnya,netral
Fri Aug 30 12:14:52 +0000 2024,6,Wacana harga tiket KRL naik pengguna protes Kemenhub menyebutkan akan ada penyesuaian tarif KRL sehubung dengan penyesuaian subsidi KRL menjadi berbasis NIK Sebelumnya subsidi KRL berupa public service obligation sehingga subsidi dibagikan merata pada seluruh pengguna,netral
Fri Aug 30 12:08:48 +0000 2024,104,KRL yang kian padat dan rencana subsidi KRL berbasis NIK membuat masyarakat pengguna transportasi publik cemas Dengan ratusan juta pergerakan harian sudahkah pemerintah memprioritaskan hal yang tepat untuk transportasi publik di Jabodetabek,netral
Fri Aug 30 12:08:05 +0000 2024,0,VIDEO Kemenhub Masih Kaji Subsidi KRL Berbasis NIK,netral
Fri Aug 30 12:05:04 +0000 2024,0,Pola macam apalagi ini Subsidi krl di Jakarta akan dicabut dan difokuskan untuk warga Pertalite akan dijual hanya di beberapa pertamina Kedua isu bertujuan Agar subsidi tepat sasaran Menarik,netral
Fri Aug 30 12:04:07 +0000 2024,0,Seperti apa faktafakta terkait rencana subsidi tiket KRL berbasis NIK yang sempat ramai dibicarakan masyarakat,netral
Fri Aug 30 12:03:36 +0000 2024,0,VIDEO Kemenhub Masih Kaji Subsidi KRL Berbasis NIK,netral
Fri Aug 30 12:00:02 +0000 2024,2,Pemerintah berencana mengubah skema subsidi KRL Jabodetabek dengan berbasis Nomor Induk Kependudukan NIK mulai Kebijakan ini tentu akan berdampak pada jutaan warga Indonesia yang mengandalkan KRL sebagai moda transportasi utama,netral
Fri Aug 30 11:59:52 +0000 2024,0,Bang gak mau ngajakin orang yang ngusulin pengurangan subsidi KRL naik commuter line pada jam sibuk kah Biar mereka merasakan apa yang pernah Bang Andre amp kami rasakan,netral
Fri Aug 30 11:57:04 +0000 2024,0,Presiden Jokowi mengaku tidak tahu soal rencana penerapan subsidi KRL berbasis NIK karena hal itu belum dibahas dalam rapat kabinet,netral
Fri Aug 30 11:55:34 +0000 2024,1,Jokowi Klaim Tak Tahu soal Wacana Subsidi KRL Jabodetabek Berbasis NIK,netral
Fri Aug 30 11:47:15 +0000 2024,0,Wacana Tarif KRL Jabodetabek Berbasis NIK untuk Pemerataan Subsidi ke Wilayah Lain,netral
Fri Aug 30 11:45:27 +0000 2024,0,Tarif KRL mau naik dgn bahasa halus subsidi tarif mau D alihkan base on nik KTP tujuan ya apa utk menaikan pendapatan KRL dan membayar hutang kci,netral
Fri Aug 30 11:37:08 +0000 2024,0,Jokowi Belum Tahu Rencana Subsidi Tarif KRL Jabodetabek Berbasis NIK,netral
Fri Aug 30 11:36:43 +0000 2024,0,Pertalite dihapus subsidi transport umumkrl dipangkas pake basis nik Mana ni negara ga ramah pejalan kaki Ini pada kg mikir apa begimana dah herannn Kita tau negara ini lg BU tp jgn keliatan bgt gini lah,negatif
Fri Aug 30 11:34:03 +0000 2024,32,Pas masuk senayan Kyknya kita perlu cut subsidi KRL deh Budget buat bayar katering kurang gedung baru sisi selatan ikn progress nya telat banget Yeee ga gitu kocakk Gw dikata anggota dewan udah terlanjur beli rumah di Maja Gile aje krl naik Masa mesti nyetir jauh,negatif
Fri Aug 30 11:32:20 +0000 2024,0,Yang bikin skema subsidi KRL udah pernah naik KRL belum Naik KRL itu bayarnya pake nya emoney bukan KTP,negatif
Fri Aug 30 11:31:10 +0000 2024,26,Jokowi mengaku tidak mengetahui subsidi KRL pakai NIK,netral
Fri Aug 30 11:28:34 +0000 2024,0,Ini tuh kebijakan tidak populer dikeluarin semua ya di akhir periode jabatan Kemarin subsidi KRL sekarang subsidi BBM Tahun depan PPn naik jadi,negatif
Fri Aug 30 11:25:47 +0000 2024,0,Artinya beliau tahu dan subsidi KRL pakai NIK bakal berlaku,netral
Fri Aug 30 11:19:30 +0000 2024,0,Kata gue mah biarin pemerintah hapus Pertalite dan mulai batasi pemakaian subsidi KRL Biar pemerintahannya makin cepet runtuh,negatif
Fri Aug 30 11:18:45 +0000 2024,0,Cb apa hubungan naik KRL batasi subsidi NIK penumpang berjubel di dlm KRL Yg ada mlh melanggar UUD pasal i SETIAP ORG BERHAK BEBAS dari perlakuan yg bersifat diskriminatif atas dasar apa pun,negatif
Fri Aug 30 11:18:40 +0000 2024,1,Jokowi menyebut belum ada rapat mengenai rencana penerapan tarif subsidi KRL Jabodetabek berbasiskan NIK pada,netral
Fri Aug 30 11:15:33 +0000 2024,0,dan tmbh subsidi krl,netral
