date,likes,text,label
Sun Sep 01 07:17:16 +0000 2024,0,pajak dinaikin semua harga barang naik sekarang subsidi krl ikut otak atik negara begini sebenernya salah mana usaha masyarakat tegah bawah ikut hidup lebih nyaman,negatif
Sun Sep 01 07:13:07 +0000 2024,0,tuju hilang subsidi krl tuju ilangin subsidi mobil listrik nihhh baca pajak mobil listrik berapa padahal bikin macet doang,negatif
Sun Sep 01 07:11:03 +0000 2024,0,aleg pks kritik rencana subsidi krl jabodetabek nik,netral
Sun Sep 01 07:09:04 +0000 2024,1,mulai subsidi pertalite rangin hilang beli solar sulit sekarang mau narik subsidi krl ampun dah garagara ngambil putus pakai ahli bener cuman ngedenger ahli jalan doang,negatif
Sun Sep 01 07:07:13 +0000 2024,0,jawab presiden jokowi soal wacana tarif subsidi krl bas nik tahu masalah lapang,netral
Sun Sep 01 07:06:12 +0000 2024,0,dpr kritik wacana subsidi krl bas nik ungkap dampak kualitas udara,netral
Sun Sep 01 07:06:06 +0000 2024,0,dpr kritik wacana subsidi krl bas nik ungkap dampak kualitas udara,netral
Sun Sep 01 07:04:57 +0000 2024,12,pecah belah dulu udah rame barutuh dpr ubah atur soal mk tapera subsidi krl pakai nik mulyonolah biang keladi,negatif
Sun Sep 01 07:04:38 +0000 2024,0,guna krl tahun sekarang kurang tuju naik krl tarif bedabeda sadar subsidi emang gede banget perintah lebih tuju krl ekonomi krl patas kayak zaman dulu henti sedikit stasiun tarif lebih,negatif
Sun Sep 01 07:00:27 +0000 2024,0,hahahahahahaha tambah subsidi krl by nik mampus semua anj,negatif
Sun Sep 01 06:59:54 +0000 2024,0,jangan harap buat baik kualitas mungkin manggarai bakal shinjuku foto alas utang kcic lol masa daily commuter suruh nanggung utang gapake subsidi potong malah buat krl bukan mobil listrik ajatuh,negatif
Sun Sep 01 06:55:27 +0000 2024,1,lets go mulyono habisin subsidi krl sampe akar kcic sehat,negatif
Sun Sep 01 06:51:58 +0000 2024,1,baik mulai hitung umr komponen harga subsidi subsidi krl dibandingin ongkos rapat luar kantor pns kayak banyak ongkos rapat luar,netral
Sun Sep 01 06:49:09 +0000 2024,4,asli budget sewa mobil buat upacara an ikn subsidi tarif krl gabisa,negatif
Sun Sep 01 06:44:46 +0000 2024,0,bullshit perintah bayar subsidi krl makan influencer udah abis berapa milyar,negatif
Sun Sep 01 06:42:41 +0000 2024,0,ev beli orang orang kaya mampu ekonomi tinggi pajeknya subsidi gapake nik nik an subsidi krl mass transport pakai kaum tengah bawah jepit malah mau buat nik dagel emang,negatif
Sun Sep 01 06:38:05 +0000 2024,0,dpr minta rencana ubah skema subsidi guna krl tinjau ulang,netral
Sun Sep 01 06:36:39 +0000 2024,0,jokowi aku tahu subsidi krl bas nik jhon sitorus begini yah mulyono punya akses penuh,netral
Sun Sep 01 06:35:32 +0000 2024,1,yah begitu pandang ane soal pandang top soal hapus subsidi krl serah mau lihat tambal argumen soal rencana hilang subsidi krl argumen kontra subsidi krl,netral
Sun Sep 01 06:35:30 +0000 2024,2,trade off top aku ada batas apbn trade off alokasi anggar beri analisis dalam sektor mana pengaruh subsidi krl tingkat,netral
Sun Sep 01 06:35:14 +0000 2024,14,beberapa poin jadi kritik perspektif teman op lanjut top tuju rencana hilang subsidi krl buah utas,netral
Sun Sep 01 06:27:08 +0000 2024,0,buat tarif subsidi laku masuk kategori terima subsidi tumpang masuk kategori bayar tarif sesuai harga asli tahu tarif asli krl kisar rp hingga rp,netral
Sun Sep 01 06:27:06 +0000 2024,0,ubah skema krl jadi bas nik bagi guna krl jadi kategori hak dapat subsidi,netral
Sun Sep 01 05:09:33 +0000 2024,76,gin bhs tu sangat utopis maksud budget subsidi mobil listrik banyak krl transport accesible daerah pny malah dipalakin trus akhir salahin kcic gaguna kaya bs profiling bener salah sasar,negatif
Sun Sep 01 05:08:35 +0000 2024,222,masalah ciptaker uukpk subsidi krl housing refuse masuk kesana,netral
Sun Sep 01 04:53:41 +0000 2024,0,gak pernah akesan masuk akal cabut subsidi krl lama mobil listrik subsidi,negatif
Sun Sep 01 04:44:30 +0000 2024,0,inti temennya banyak rakyat maklum tiket krl naik dana subsidi kasih kai buat nutup operasional whoosh perintah prioritas public transport,negatif
Sun Sep 01 04:44:11 +0000 2024,3,thing is subsidi krl mau cabut subsidi besarbesaran buat kendara listrik kek gila gimana entah,negatif
Sun Sep 01 04:35:33 +0000 2024,0,padahal orangorang milih naik krl berangkat pulang kerja mau tekan biaya transport seharihari butuh pokok lain penuh subsidi krl rang pontangpanting warga belum andal krl,negatif
Sun Sep 01 04:35:25 +0000 2024,0,biaya transum luar negeri lebih mahal indonesia ratarata hasil lebih tinggi orang indonesia hasil orang indonesia naik harga butuh pokok naik tambah subsidi krl bakal rang apple to apple banding,negatif
Sun Sep 01 04:32:05 +0000 2024,4,aint reading all that subsidi tambah armada tambah jadwal krl kntl,netral
Sun Sep 01 04:24:02 +0000 2024,0,subsidi tiket krl bas nik gimana nik ngasih data tingkat ekonomi punya nik,netral
Sun Sep 01 04:16:58 +0000 2024,1,saran tarik subsidi lpg bbm cepat fokus subsidi pso subsidi listrik invest jargas titik perintah emang nda berani sentimen negatif banyak jadi guna krl lebih dikit dampak simpel cara pikir,netral
Sun Sep 01 04:02:39 +0000 2024,0,tuju klw misal bayar krl pakai tarif non subsidi but at least pisahin gerbong subsidi vs non subsidi,positif
Sun Sep 01 03:42:24 +0000 2024,4,ktka pjbt pnya bisnis ev guna wenang tsb bijak untung bisnis mrk sungguh licik terang tantang rakyat smntara subsidi krl rang akibat sulit bayar hutang kac btpa krg ajar mrk salah menganalisa layak proyek dmi kkuasaan,negatif
Sun Sep 01 03:35:54 +0000 2024,1,nyambung situasi sana subsidi orang low income mau naik kereta mayoritas mau naik kereta kualitas krl kurang lagi tau gerbong kurang bukan tambah dijadiin main politik,netral
Sun Sep 01 03:24:22 +0000 2024,1,harus mau argumen benar adlh akn kurang subsidi krl kompensasi tambah jadwal krl jumlah gerbong sedikit lebih mahal lebih nyaman baru debat ra valid,netral
Sun Sep 01 03:14:55 +0000 2024,0,krlmania komunitas guna kereta rel listrik krl besar nilai wacana perintah batas subsidi tarif krl bas nik,netral
Sun Sep 01 03:14:50 +0000 2024,0,nunggu potong subsidi krl ama bensin dulu mas wkwkwkwk,netral
Sun Sep 01 03:01:33 +0000 2024,3,subsidi pso krl cuman total belanja perintah sangat arti gtjuta orang sbgian besar kelas tengah bawah bisa mau diturunin budgetnya juta kelas tengah turun kasta ekonomi tahun akhir,negatif
Sun Sep 01 02:54:09 +0000 2024,3,subsidi tiket krl bas nik tingkat jumlah komuter kelas bawah jangka pendek efektivitas subsidi turun jangka panjang,netral
Sun Sep 01 02:42:33 +0000 2024,3,gara woosh beban subsidi kereta perlu rang jadi krl musti naik lihat pihak mampu mau lihat dasar nik ribet iya jalan bener ragu udah mesti naikin harga krl simple perkara protes telen konsekuensi,positif
Sun Sep 01 01:54:10 +0000 2024,47,gagal genjot terima negara subsidi krl bakal cabut peps langgar konstitusi,netral
Sun Sep 01 01:20:29 +0000 2024,0,tarif subsidi krl bas nik jokowi tahu rapat,netral
Sun Sep 01 01:20:18 +0000 2024,0,subsidi krl bas nik amat mundur benah transportasi umum,netral
Sun Sep 01 01:19:47 +0000 2024,0,komunitas krl tolak keras rencana terap subsidi krl bas nik,netral
Sun Sep 01 00:41:11 +0000 2024,131,selamat pagi guna krl hari udah misuh misuh kawan soal atur ubah subsidi krl,negatif
Sun Sep 01 00:36:54 +0000 2024,73,subsidi tiket krl potong subsidi ev dikeep budget buat ikn stonksss mantap betul mulyono patrikno luhud mulkodo srimul,negatif
Sun Sep 01 00:09:24 +0000 2024,1,transum padahal hak semua warga mau kaya miskin jangan jauh subsidi buat krl kadang bantu masyarakat tepat sasar rumah lumayan bagus malah rumah udah repot mau ambruk malah hadaaah,netral
Sat Aug 31 23:56:50 +0000 2024,0,naik tarif krl emang hubung sm prioritas apbn salah satu belanja subsidi buat transportasi umum memang bukan masuk list prioritas bijak perintah,netral
Sat Aug 31 23:43:09 +0000 2024,0,goblok banget sumpaah tepat sasar maksud logika semua orang pakai krl target audience krl means subsidi laku semua udah tepat sasar mau rangin gimana gin nih kerja gapake otak,negatif
Sat Aug 31 23:41:45 +0000 2024,0,subsidi krl bikin orang emosi sangkut langsung hajat hidup,negatif
Sat Aug 31 23:18:31 +0000 2024,160,subsidi krl mau hapus pertalite mau hapus bocah kaskus semprot mau lantik wapres berat bener uji rakyat indonesia,negatif
Sat Aug 31 23:04:59 +0000 2024,0,mulyonoooo pajak fasilitas negara alakadarnya subsidi krl rangin harga barang pokok naik undang undang acak acak senjang sosial makin asa,negatif
Sat Aug 31 21:56:54 +0000 2024,0,urus subsidi krl bas nik kau kawan sendiri john kelas presiden kau suruh pulak ngurusi receh kau pikir presiden maha tahu acemananya kawan hadeeehhh,netral
Sat Aug 31 18:43:06 +0000 2024,0,yaa allah tau tuna netra tau soal subsidi krl pakai nik,netral
Sat Aug 31 18:09:05 +0000 2024,0,listrik barang bakal diutak atik buat naikin tarif kurang subsidi cara laku perintah mau kena tarif krl sesuai nik cara sangat halus hapus subsidi bas nik walaupun kamu,netral
Sat Aug 31 18:05:08 +0000 2024,0,nilai subsidi perintah bidang angkut rintis pso transportasi tahun besar trilyun bagi besar subsidi ikan perintah serap krl busway jenis solusi perintah mangkas subsidi,netral
Sat Aug 31 17:05:11 +0000 2024,0,krl subsidi mau sesuaiin sm nik pertalite jual ayo keluarin bijak mau buat muak masyarakat,negatif
Sat Aug 31 16:52:02 +0000 2024,0,soal pertalite nurut soal emang pertalitr bahan bakar subsidi emang semua kalang minum krl aneh banget malah mau atur ulang padahal guna krl murni kelas tengah,negatif
Sat Aug 31 16:28:08 +0000 2024,0,perintah hitunghitungan subsidi live streaming diskusi masyarakat pajak dinaikin subsidi potong,negatif
Sat Aug 31 15:48:22 +0000 2024,0,udah kayak gin subsidi krl mau tarik gatau mo ngomong harap moga rumah jabat gin tbtb banyak kecoa sm walang sangit,negatif
Sat Aug 31 15:21:27 +0000 2024,41,akhir kalah penting banyak bahas semangat cari data gaktau publicengga jauh usaha kai efisiensi sedia jasa krl meski balik teori mau digimanain ttp bakal butuh subsidi,netral
Sat Aug 31 15:21:05 +0000 2024,6134,temen notabene pns tadi share perspektif somewhat tuju rencana hilang subsidi krl buat segmen tentu tarik coba bahas satu note udah izin ybs yaa,netral
Sat Aug 31 15:00:10 +0000 2024,45,ga usah ditanggepin gimmick murah kek gin mending fokus atensi kebijakankebijakan jalan misal potong anggar subsidi krl potong subsidi pertalite lebih urgent,netral
Sat Aug 31 14:42:20 +0000 2024,0,boro subsidi krl hutang negara depan mata lihat,netral
Sat Aug 31 14:20:03 +0000 2024,0,tahun depan perintah rencana jalan subsidi tiket kereta rel listrik krl bas nomor induk duduk nik wacana sebut tuang buku nota uang rapbn tahun anggar biaya besar rp triliun meski baru wacana,netral
Sat Aug 31 14:11:04 +0000 2024,0,subsidi krl bas nik amat mundur benah transportasi umum,netral
Sat Aug 31 14:10:00 +0000 2024,0,wacana subsidi krl jabodetabek bas nik amat luas dapat nonfareboxnya,netral
Sat Aug 31 13:31:06 +0000 2024,1,rencana terap subsidi krl bas nik nilai kontradiktif kampanye guna transportasi publik,netral
Sat Aug 31 13:07:04 +0000 2024,0,krl mania wacana subsidi tarif bas nik tepat sasar,netral
Sat Aug 31 13:01:41 +0000 2024,0,allah lama banget oktober selesai bikin bijak sengsara rakyatterbaru rencana subsidi krl bas nik padahal psn buat kai t seluruh kereta tanya ttg jawab tahu padahal ikn jor joran,negatif
Sat Aug 31 12:55:08 +0000 2024,3,bbm pertalite subsidi tarif krl batas bagaimana nasib kelas tengah,netral
Sat Aug 31 12:40:52 +0000 2024,0,pilih mau macet macet mau desak desak ongkos non subsidi kira ku angka rb soal krl non subsidi masa tembus waktu gmna lanjut perintah sja,netral
Sat Aug 31 12:36:00 +0000 2024,2,pikir pikir nih perintah aneh banget yaa ppn naik subsidi krl malah potong trs minum manis mau kena cukai make it make sense,negatif
Sat Aug 31 12:25:24 +0000 2024,3,jokowi soal wacana subsidi krl ubah bas nik tahu,netral
Sat Aug 31 12:10:57 +0000 2024,1,nengo kata subsidi nengo kata krl adlh transportasi umum subsidi laku semua guna krl,netral
Sat Aug 31 11:54:16 +0000 2024,0,emang heboh duluan jabat tolol sadar sedikit enak bikin atur enak udel mikirin esensi nder subsidi krl buat semua bukan buat miskin kaya pikir bansos nama transportasi umum,negatif
Sat Aug 31 11:31:28 +0000 2024,0,subsidi krl tepat sasar wkwkwk kamu pikir naik krl dempet dempet orang orang kayak gimana semua orang kaya gaada mau naik krl ongkos murah rela jepit lari gaada mau adeeeeh aneh asumsi,negatif
Sat Aug 31 08:13:43 +0000 2024,0,subsidi krl visi misi tri padahal,netral
Sat Aug 31 08:05:42 +0000 2024,32,emang semua naik nder thn dpn ppn naik nambah rencana subsidi krl u kalang tengah mau ubah skrg orang msh pd nahan duit u belanja u butuh primer,netral
Sat Aug 31 07:53:07 +0000 2024,0,presiden joko widodo jokowi aku tahu kait rencana perintah ubah skema beri subsidi tiket krl jadi bas nomor induk duduk nik mulai jokowi pasti waktu dekat perintah segera rapat,netral
Sat Aug 31 06:57:26 +0000 2024,1,masalah gin tau masalah subsidi krl tau pie to mul,negatif
Sat Aug 31 06:57:14 +0000 2024,385,sebenrnya transum udah kelas kereta cepat cabut subsidi gamungkin orang miskin pakai kereta cepat golong atas malah krl bener bawah potong subsidi gila,negatif
Sat Aug 31 06:30:17 +0000 2024,0,jgn gitu pusing anak bungsu nganggur mana mikirin subsidi krl,netral
Sat Aug 31 06:25:47 +0000 2024,0,masalah subsidi krl haruse gk perlu seribet kecepit kelas tengah bantu kagak sugeh yo engga,negatif
Sat Aug 31 06:20:21 +0000 2024,0,krl transportasi umum semua warga hak dapat subsidi bagai kalang subsidi tu hak perintah dik ngilangin subsidi salah satu faktor butuh pokok spt beras bahkan bensin naik yaa salah satu kurang subsd,netral
Sat Aug 31 06:14:48 +0000 2024,3,bukan mada subsidi emang krl tetep rugi yaa bukan untung lagi kereta second rel waris belanda gimana nutupin whoosh anjirr,netral
Sat Aug 31 05:45:18 +0000 2024,2,dlm kurang macet tingkat kualitas transum harap anggar subsidi ev transum alih subsidi transum tepat sasar gatau antisipasi takut subsidi bbm tepat sasar lebih sensitif krl gimana kayak nominal jauh,netral
Sat Aug 31 05:45:18 +0000 2024,7,bodoh barang beda subsidi ev krl subsidi ev tuju shifting transisi energi subsidi krl hari komuter hari gmn gitu rasa tau terima manfaat subsidi ev mampu kaya,netral
Sat Aug 31 05:36:20 +0000 2024,11,bijak ubah skema subsidi krl baik tinjau ulang nyaman warga lanjut lingkung udara lebih bersih transportasi publik justru tingkat kualitas mudah akses biaya tetap murah jangkau,negatif
Sat Aug 31 05:30:07 +0000 2024,0,pikir kek mikir nder turut semua orang hak subsidi krl mau kaya miskin tengah kontribusi kurang macet polusi lagipula naik krl jauh kata nyaman kasih apresiasi harga tiket murah,negatif
Sat Aug 31 05:04:45 +0000 2024,0,krl cabut subsidi bakal benerbener naik motor parung kebayoran tiap hari,netral
Sat Aug 31 04:59:36 +0000 2024,0,kata mobil listrik gperlu subsidi mnding dipajakin ktimbng subsidi bbm krl yng kena,netral
Sat Aug 31 04:58:11 +0000 2024,0,bukan makin banyak subsidi banyak halte stop transum malah categorizing masuk akal kocak subsidi krl tepat sasar emang pakai krl punya jet pribadi,negatif
Sat Aug 31 04:50:00 +0000 2024,0,perintah kelas tengah makin miskin also perintah buat tambah miskin hapusin subsidi krl naikin pajak,negatif
Sat Aug 31 04:47:34 +0000 2024,0,ngomong kocak panjang lebar isi mending subsidi buat mobil motor listrik pindahin buat transportasi umum hari pepes krl mau nambahin armada kocak moga pas tinggal diklaksonin kereta,negatif
Sat Aug 31 04:38:27 +0000 2024,3,soal subsidi krl bas nik kata jokowi,netral
Sat Aug 31 04:33:20 +0000 2024,0,perintah goblok heh nih pilih bikin susah rakyat nikmatin subsidi krl semua kalang prnag kaya mana mau naik krl pilih mobil listrik subsidi gede pajak tahun k mana mau naik transportasi umum makanya jangan ngutang,negatif
Sat Aug 31 04:29:00 +0000 2024,0,beda kak subsidi fasilitas umum target khusus kyk gatau gimana pola pikir perintah kait bijak soal fasilitas umum emang kakak nilai tepat sasar subsidi krl guna krl warga jabodetabek ujung ujung lho,negatif
Sat Aug 31 04:28:42 +0000 2024,0,drpd duit buat buzzer mending buat subsidi krl subsidi pertalite hufttt,negatif
Sat Aug 31 04:22:02 +0000 2024,0,bicara pakai data please berapa orang target subsidi krl perintah berapa salah sasar kpi perintah bilang salah sasar dulu mrk bilang subsidi bbm salah sasar subsidi pindah transum negara begini banget,netral
Sat Aug 31 04:16:31 +0000 2024,1,subsidi krl knp beda mana terap sila adil sosial banyak bijak rubah rugi kelas tengah banyak kelas tengah lebih pilih hidup luar negri,negatif
Sat Aug 31 04:15:33 +0000 2024,1,jawab presiden jokowi soal wacana tarif subsidi krl bas nik tahu masalah lapang,netral
Sat Aug 31 04:14:15 +0000 2024,0,tadi btw naik krl jarang jarang nunggu lama bejubel banget orang orang mungkin akhir pekan ken main main guna banyak pas hari kerja perintah motong subsidi transportasi umum paok of the day,negatif
Sat Aug 31 04:00:14 +0000 2024,0,ngurangin subsidi krl bensin salah satu putus bodoh jujur bilang hemat anggar negara berak butuh pokok ngapain hemat br pikir soal br naik krl kek ajirrr jubel masyarakat weyyy,negatif
Sat Aug 31 03:54:26 +0000 2024,0,jangan emang subsidi krl mau alih mobil listrik bener mobil listrik emang perlu banget tambah inovasi efuel long live internal combustion,negatif
Sat Aug 31 03:50:50 +0000 2024,0,mukidi mukibul mulyono pimpin asal ngebacot hasil tinggal peeintah anak buah tambal sana hasil langsung otak geser reshuffle ujung bilang yo ndak tahu tanya ueh tka rrc tka asing invasi produk asing rakus cina krl nik subsidi,netral
Sat Aug 31 03:27:10 +0000 2024,0,kasi rakyat gaji mepet pajak makin gede subsidi bbm krl mau pangkas mulyono tanya perkara krl mau pakai sistem nik jawab ndak tau yaelah hopeless banget tinggal sini mau nang gabisa apapa,negatif
Sat Aug 31 03:21:40 +0000 2024,0,ampuuunnnn masalah subsidi krl aj diurusrakyat mw ngapangapain diatursementara kuasa tetap kuasa sentuh negara indonesia rusak lama gin woiii,negatif
Sat Aug 31 03:16:33 +0000 2024,2,skema baru subsidi tarif krl bas nik kapan mulai terap,netral
Sat Aug 31 03:16:32 +0000 2024,2,skema baru subsidi tarif krl bas nik kapan mulai terap,netral
Sat Aug 31 03:15:09 +0000 2024,0,dipikirpikir lebih urgent batas subsidi harga edar luas stories instagram kaya lebih penting baik naikin harga krl,netral
Sat Aug 31 03:08:57 +0000 2024,0,kemaren sempet ad ngetwit subsidi beli kendara listrik lebih gede subsidi krl,netral
Sat Aug 31 03:05:47 +0000 2024,0,krl etrain subsidi malah mau rang oya krl ngasi pejabrut,negatif
Sat Aug 31 02:58:27 +0000 2024,1777,begini mulyono punya akses penuh lembaga mana cari informasi lembaga kelas bin tni polri urus subsidi krl bas nik bagaimana ngaku tahu buat bangga punya presiden bukan bikin malu,netral
Sat Aug 31 02:54:34 +0000 2024,2,krl biasa nikmat kalang kelas tengah bawah subsidi batas pertalite orang tengah atas mampu beli kendara listrik malah kasih subsidi besarbesar emang tolong negara garagara jabat cap jembut,negatif
Sat Aug 31 02:48:48 +0000 2024,127,anak kereta tolak subsidi krl bas nik make sense,netral
Sat Aug 31 02:45:34 +0000 2024,1,perintah tengah kaji bijak salur subsidi public service obligation pso krl jabodetabek bas nomor induk duduk nik,netral
Sat Aug 31 02:33:53 +0000 2024,0,krl subsidi batas sekarang tol naek tahun naek sekarang naek lama kaum middle bakal demo besar neh,netral
Sat Aug 31 02:11:46 +0000 2024,0,ngapain luar negeri mrt rata emang mau skema subsidi skema subsidi aspek aspek dasar instead of krl public transportation should be the same for everyone i believe,negatif
Sat Aug 31 02:11:28 +0000 2024,1,akhir subsidi ramai pakai mobil pribadi jalan makin macet padahal salah satu tuju kendara umum kurang guna kendara pribadi dasar nik alas orang subsidi naik krl,negatif
Sat Aug 31 02:06:38 +0000 2024,21,soal subsidi krl pakai nik diacc gacuma kemenhub lewat banyak pintu kemenkeu urus duit n inget pakai npwp bappenas urus planning kemendagri pegang nik kemensos pakai dtks kemenkominfo jan lupa bicara teknologi panjang,netral
Sat Aug 31 02:05:30 +0000 2024,11,abis subsidi krl pakai nik aneh pwol cara pikir,negatif
Sat Aug 31 02:04:35 +0000 2024,0,wacana tarif krl kaya miskin benar subsidi salah sasar,netral
Sat Aug 31 01:59:57 +0000 2024,0,rumah bakal capa kurun waktu tahun negara mikir emang umur panjang kira batas umur gaji bawah umk normalisasi pungli anehaneh mulai skck wajib jknbpjs wacana subsidi krl bas nik lucu emang,negatif
Sat Aug 31 01:53:47 +0000 2024,0,nilai beban rakyat ekonom achmad nur hidyat wacana subsidi krl pakai nik perlu tinjau ulang baca lengkap download aplikasi anh mobile android gitu ios gt,netral
Sat Aug 31 01:43:10 +0000 2024,3,dpr kritik wacana subsidi krl bas nik ungkap dampak kualitas udara,netral
Sat Aug 31 01:39:56 +0000 2024,0,subsidi krl bas nik jabat mana ngusulin kocak banget pakai mobil pribadi kocak mana relate masyarakat tiap hari tarung kendara umum,negatif
Sat Aug 31 01:27:55 +0000 2024,0,orang kaya malah pakai kendara pribadi sekali subsidi krl cabut,netral
Sat Aug 31 01:18:30 +0000 2024,0,anjir berita tiap hari subsidi udah gaada isu krl dasar nik pns tukin mau pangkas yaallah hasil bukan makin naik malah keluar naik,negatif
Sat Aug 31 01:13:30 +0000 2024,0,tau ngk banyak orang jabar kerja jakarta kaya orang depok bekas bogor mending ribut ama perintah mau subsidi krl cabut ngk bapak kena imbas jakarta makin macet bapak kena semprot iya bapak ngk nentang perintah pusat,negatif
Sat Aug 31 01:03:17 +0000 2024,0,soal subsidi krl bas nik jokowi tahu yntkts,netral
Sat Aug 31 00:59:32 +0000 2024,0,krl ko subsidi pernah ln bias jajah presiden korup,netral
Sat Aug 31 00:55:08 +0000 2024,1,subsidi krl dibatasin subsidi mobil listrik tetep kenceng gimana hilang otak,negatif
Sat Aug 31 00:54:36 +0000 2024,0,kira anggar subsidi pso miliar entah berapa m alokasi krl jabodetabek mohon baik kualitas dulu banyakin gerbong baik ac jadwal tepat waktu banding kata baik upa terap tiket bas nik survey ikm,netral
Sat Aug 31 00:54:36 +0000 2024,0,bapak nilai masyarakat pantastidak terima subsidi krl lihat mana alamat rumah cek rumah orang tajir nih terima subsidi besar pajak bayar lihat foto ktpnya cocok nih terima subsidi jangan,negatif
Sat Aug 31 00:41:09 +0000 2024,0,wacana baru sesuai harga subsidi krl subsidi bbm emang udah bener malah mau pangkas jawab oke gas oke gas perlu kaget depan bakal bijak pangkas subsidi,netral
Sat Aug 31 00:39:31 +0000 2024,0,studi banding subsidi krl sesuai nik mana asal emang naik public transport diprofilling dulu bahan dunia lain,negatif
Sat Aug 31 00:34:33 +0000 2024,0,perintah wacana ada beri subsidi bas nomor induk duduk nik tiket kereta rel listrik krl commuter line jabodetabek laku upaya perata subsidi wilayah lain lebih tepat sasar bagaimana,netral
Sat Aug 31 00:28:47 +0000 2024,0,subsidi beri mau guna transportasi umum pandang orang kaya miskin gelisahmarah anak kereta subsidi tiket krl ubah bas nik,negatif
Sat Aug 31 00:24:01 +0000 2024,0,serius ngetweet subsidi krl tepat sasar makna krl buat orang kelas bawah orang kelas atas bawa kendara pribadijadi tuju perintah bukan biasa warga naik transportasi umum,negatif
Sat Aug 31 00:11:07 +0000 2024,0,polemik subsidi krl bas nik jokowi tahu,netral
Sat Aug 31 00:09:01 +0000 2024,0,jokowi soal wacana subsidi krl ubah bas nik tahu,netral
Sat Aug 31 00:08:29 +0000 2024,0,subsidi pertalite rang alih angkut umum kayak krl sulit mode bgini udah urus iur kayak tapera asuransi kendara cepet pakai nik nik,netral
Fri Aug 30 23:53:47 +0000 2024,0,baca isi berita kalimat jokowi aku tahu kait rencana perintah ubah skema beri subsidi tiket krl gimana dah masa presiden ama perintah kerja sendiri capek ah thn kek gin kpn ngasih jwbn kata tahu,netral
Fri Aug 30 23:53:09 +0000 2024,0,hhhhhhh meanwhile sini subsidi krl mau cabut,negatif
Fri Aug 30 23:50:22 +0000 2024,23,tiket krl murah penting kelas tengah jabodetabek gaji tinggi kelas gaji juta bawah butuh angkut publik murah subsidi cabut picu marah kelas low middle class sulit hidup,negatif
Fri Aug 30 23:44:58 +0000 2024,0,laku subsidi bas nik krl gitu bagi akhir pakai kendara pribadi gitu guna bahan bakar bayar pajak kendara naik gitu duit perintah naik meanwhile gitu target guna transum gitu pertalite perlahan hilang kelas tengah,negatif
Fri Aug 30 23:37:20 +0000 2024,0,bantu subsidi rata pikir lama naik krl orang naik pesawat jet gokil bener pikir,negatif
Fri Aug 30 23:35:46 +0000 2024,5,kemenperin be lyke nambah krl bekas armada krl kurang mehh tkdn gaboleh beli subsidi moblis baru oke emang gublug,negatif
Fri Aug 30 23:33:43 +0000 2024,0,jauh bang simplenya dipikirin anjir kas makin tipis nih utang makin bengkak gegara bangun istana perkutut yaudah ambil subsidi pertalite krl gimana gassss,negatif
Fri Aug 30 23:33:04 +0000 2024,0,presiden jokowi aku tahu soal rencana subsidi krl bas nik alas perintah ubah skema subsidi tarif krl lewat,netral
Fri Aug 30 23:32:39 +0000 2024,7,mainmain subsidi krl jabodetabek momentum gugat perintah ttg tiada angkut umum handal banyak kota daerah,negatif
Fri Aug 30 23:30:28 +0000 2024,1,benci mulyono orang bobrok liat liat noh orang tanya masalah subsidi tarif krl dasar nik jawab yntkts goblok presiden,negatif
Fri Aug 30 23:30:16 +0000 2024,42,subsidi krl jabodetabek rang tiket kereta jarak jauh naik semua whooosh bagaimana banyak daerah kota bahkan punya angkut umum handal subsidi,negatif
Fri Aug 30 23:19:37 +0000 2024,38,t subsidi krl jabodetabek bagaimana angkut umum daerah ketidakadilan bentuk duduk daerah duduk jabodetabek whoosh jktbdg senjang daya tarik orang jabodetabek tinggal daerah,netral
Fri Aug 30 23:09:30 +0000 2024,116,selamat pagi guna krl sudah semua cetak sebar beri tahu soal rencana ubah subsidi krl potensi tingkat tarif krl subsidi ngoaworrr,negatif
Fri Aug 30 22:35:22 +0000 2024,0,presiden joko widodo jokowi sebut rapat kena rencana terap tarif subsidi kereta rel listrik krl jabodetabek basis nomor induk duduk nik,netral
Fri Aug 30 22:35:01 +0000 2024,0,amat transportasi djoko setijowarno sebut wacana beri subsidi bas nik tiket kereta rel listrik krl commuter line jabodetabek milik tuju baik implementasi waktu dekat,netral
Fri Aug 30 22:20:44 +0000 2024,0,subsidi krl dasar nik soal buzzer influenser bom cair ges,netral
Fri Aug 30 22:14:36 +0000 2024,0,salah coy jawab terima masuk masyarakat kaji ulang sama ahli bidang tuju manfaat subsidi krl lebih tepat sasar tunggu kembang lanjut,netral
Fri Aug 30 21:12:55 +0000 2024,0,pertalite jual subsidi krl mau rangin sengaja jajan pakai ev,netral
Fri Aug 30 20:15:20 +0000 2024,0,kata lucu subsidi krl tepat sasar kayak emang wujud tepat sasar kayak gimana transum fixed jalur aneh betul,negatif
Fri Aug 30 20:11:15 +0000 2024,1,ni negara kaya bu banget krl mau dinaikin miskin banget ni negara sampe mau nurunin subsidi krl,negatif
Fri Aug 30 19:55:25 +0000 2024,0,subsidi krl tepat sasar bukan malah bagus banyak naik transportasi umum harus subsidi mobil listrik cabut ngapain subsidi orang kaya tolol,negatif
Fri Aug 30 19:06:32 +0000 2024,0,subsidi krl mau potong sesuai sm nik skrg pertalite jual emg rusak negara habis pikir inti,negatif
